state,sid,year,l_homicide,homicide,l_larceny,l_motor,population,popwt,post,cdl,effyear,treatment_date,northeast,midwest,south,west,l_police,unemployrt,poverty,l_income,l_prisoner,l_lagprisoner,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,l_exp_subsidy,l_exp_pubwelfare
Rhode Island,40,2002,1.3806887,3.97764,7.7550483,6.159197,1030762,1042039.56,0.0,0.0,,,1,0,0,0,5.7133455,5.1,11.267198441541307,10.847549,5.833333,5.7611494,9.706993,17.426525,15.125703,37.14262,5.455976,7.594609
Rhode Island,40,2003,0.8797698,2.4103448,7.6741323,6.047295,1037196,1042039.56,0.0,0.0,,,1,0,0,0,5.712872,5.4,11.519809177821742,10.878122,5.829097,5.833333,9.795641,17.276484,14.990513,36.50824,5.4368625,7.6309958
Rhode Island,40,2004,0.91917765,2.5072277,7.642594,5.974443,1037002,1042039.56,0.0,0.0,,,1,0,0,0,5.6983013,5.2,11.81482774382306,10.921088,5.8013964,5.829097,9.983105,17.766022,15.0378685,36.410152,5.399258,7.67811
Rhode Island,40,2005,1.1916355,3.2924616,7.5468745,6.054862,1032662,1042039.56,0.0,0.0,,,1,0,0,0,5.7380543,5.1,11.860705632627134,10.919913,5.8688526,5.8013964,10.197625,17.975,15.041514,36.379086,5.392204,7.726525
Rhode Island,40,2006,0.92782927,2.5290134,7.4763665,5.8231783,1067610,1042039.56,0.0,0.0,,,1,0,0,0,5.71006,5.2,11.01385337342288,10.970093,5.9250417,5.8688526,10.034751,17.553507,14.70921,35.30334,4.844461,7.6608357
Rhode Island,40,2007,0.58163875,1.7889677,7.4965787,5.7056026,1062065,1042039.56,0.0,0.0,,,1,0,0,0,5.7205286,5.0,11.409094546943924,10.950894,5.9357395,5.9250417,10.167928,17.96133,14.920085,35.51741,4.822078,7.6300073
Rhode Island,40,2008,1.0785193,2.9403229,7.59328,5.7163754,1054306,1042039.56,0.0,0.0,,,1,0,0,0,5.727861,7.7,11.58800196527384,10.895164,5.949769,5.9357395,10.25006,18.265097,15.198528,35.868713,4.8486567,7.6699886
Rhode Island,40,2009,1.1073557,3.0263453,7.514803,5.425677,1057381,1042039.56,0.0,0.0,,,1,0,0,0,5.7097096,11.6,11.573784662292967,10.868301,5.850656,5.949769,10.247868,18.298134,15.151776,35.56022,4.8029995,7.6456523
Rhode Island,40,2010,1.0122645,2.7518253,7.464531,5.427776,1053846,1042039.56,0.0,0.0,,,1,0,0,0,5.7045608,12.0,12.24268062,10.857344,5.7637715,5.850656,10.1623955,19.29447,14.755951,36.591873,4.788768,7.701007
South Carolina,41,2000,2.015683,7.5058517,8.081504,5.996488,3876975,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7585754,3.6,13.024613261627943,10.769916,6.331015,6.339264,0.017694207,1.3032326,0.03340233,2.3638532,4.584136,7.0296035
South Carolina,41,2001,2.1283817,8.40126,8.079198,6.052513,3927982,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.748106,5.2,14.021831057270628,10.746627,6.353932,6.331015,0.017642647,1.3054031,0.034317877,2.287587,4.669108,7.0999436
South Carolina,41,2002,2.015264,7.5027084,8.039702,6.051285,3971899,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7214427,5.9,14.291904199980914,10.732629,6.3920336,6.353932,0.017422397,1.3102297,0.035574924,2.2183092,4.8734603,7.1964073
South Carolina,41,2003,2.0227175,7.5588374,8.067277,5.9761167,4008553,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.7161245,6.7,14.138992299715133,10.728014,6.383016,6.3920336,0.018460527,1.3180068,0.035948135,2.1553912,5.1985826,7.2526245
South Carolina,41,2004,1.9522637,7.044616,8.079156,5.9593425,4059838,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.8845005,6.8,15.322852783781027,10.706856,6.3579593,6.383016,0.019655956,1.3142396,0.037193604,2.1095424,5.2912903,7.2467628
South Carolina,41,2005,2.0324216,7.632547,8.030939,5.986601,4113961,4183317.2,0.0,0.0,2006.0,2006.0,0,0,1,0,5.909708,6.7,15.592879951948985,10.712883,6.3332105,6.3579593,0.02088012,1.2890983,0.03760366,2.0582597,5.3498483,7.255355
South Carolina,41,2006,2.1282732,8.400349,7.9714184,5.957214,4321249,4183317.2,0.0,0.5589041,2006.0,2006.0,0,0,1,0,5.8041205,6.5,15.213309855553337,10.665251,6.3035502,6.3332105,0.01999422,1.2256179,0.038831364,1.9451553,5.3213882,7.0965657
South Carolina,41,2007,2.1287858,8.404655,7.9793606,5.9754786,4330933,4183317.2,1.0,1.0,2006.0,2006.0,0,0,1,0,5.8473706,5.9,14.917363071652229,10.747057,6.32735,6.3035502,0.021796688,1.1978481,0.038929258,1.9475249,5.3431597,7.1795077
South Carolina,41,2008,1.9419367,6.9722414,7.9619794,5.994656,4403175,4183317.2,1.0,1.0,2006.0,2006.0,0,0,1,0,5.8517423,7.0,15.446444894876993,10.661674,6.31439,6.32735,0.020848593,1.1719043,0.039675917,1.9085547,5.443859,7.138828
South Carolina,41,2009,1.932296,6.9053473,7.900962,5.7310586,4416867,4183317.2,1.0,1.0,2006.0,2006.0,0,0,1,0,5.675493,11.8,17.05475849736929,10.640149,6.309722,6.31439,0.023591382,1.1595097,0.04267731,1.9196639,5.6563144,7.2582636
South Carolina,41,2010,1.809402,6.1067944,7.8786044,5.6623573,4585057,4183317.2,1.0,1.0,2006.0,2006.0,0,0,1,0,5.7235656,11.3,16.53789691,10.638473,6.242682,6.309722,0.024797946,1.0473152,0.049923044,1.8808054,5.3228292,7.190487
South Dakota,42,2000,-0.037056267,0.9636219,7.455147,4.699142,726426,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.5197716,2.7,11.602282957933774,10.740324,5.886435,5.834286,10.4412565,40.57963,18.194008,92.379814,4.3064713,6.722778
South Dakota,42,2001,-0.039176732,0.96158075,7.454061,4.718101,727968,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.6103005,3.1,11.855740911688425,10.796633,5.94871,5.886435,10.709949,41.019386,18.15643,91.13354,4.2719946,6.8420415
South Dakota,42,2002,0.4073355,1.5028082,7.413619,4.717524,731963,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.618311,3.3,12.615528380532895,10.734242,5.988094,5.94871,10.864894,40.84209,18.014845,89.51627,4.3531823,6.889177
South Dakota,42,2003,0.30741003,1.3598984,7.361169,4.7779055,735349,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.62602,3.6,12.590892215805013,10.75477,6.0198216,5.988094,11.001715,40.511105,17.915302,88.22042,4.3646317,6.909574
South Dakota,42,2004,0.8297354,2.292712,7.2921224,4.7382226,741480,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.7080708,3.7,13.170011328693965,10.76741,6.0340652,6.0198216,11.183848,40.61337,17.963531,87.18576,4.2215343,6.9920874
South Dakota,42,2005,0.8807721,2.412762,7.235142,4.722611,746033,761746.56,0.0,0.0,2006.0,2006.0,0,1,0,0,5.7183757,3.7,13.505568788512038,10.782969,6.1402907,6.0340652,11.35553,40.637882,18.006844,86.32661,4.294026,7.0033107
South Dakota,42,2006,1.3107148,3.7088242,7.1850643,4.6588025,781919,761746.56,0.0,0.5,2006.0,2006.0,0,1,0,0,5.578723,3.2,13.120156947202972,10.802103,6.0628176,6.1402907,11.006639,38.545937,17.376352,82.31978,3.8727436,6.9422784
South Dakota,42,2007,1.3693535,3.9328074,7.2126174,4.598499,788241,761746.56,1.0,1.0,2006.0,2006.0,0,1,0,0,5.640629,3.0,12.866623278921042,10.795711,6.040372,6.0628176,11.081002,38.769234,17.409016,81.80404,4.401775,6.92038
South Dakota,42,2008,1.5367942,4.6496606,7.1603236,4.711464,795757,761746.56,1.0,1.0,2006.0,2006.0,0,1,0,0,5.654732,3.0,12.346482657394155,10.8638525,6.040201,6.040372,11.041813,38.121563,17.252253,80.38283,4.4334593,6.9402833
South Dakota,42,2009,1.3261241,3.7664168,7.2206187,4.688812,796513,761746.56,1.0,1.0,2006.0,2006.0,0,1,0,0,5.6811223,4.8,13.918542446890383,10.748969,6.0664077,6.040201,11.127502,38.23855,17.363308,79.74207,4.4972258,7.039887
South Dakota,42,2010,1.0466433,2.848075,7.22639,4.5894914,807563,761746.56,1.0,1.0,2006.0,2006.0,0,1,0,0,5.698946,4.6,13.33344891,10.729175,6.05263,6.0664077,11.0907755,38.86892,16.76575,78.3971,4.6231327,7.0988317
Tennessee,43,2000,2.0013363,7.3989363,7.9306073,6.208211,5541337,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,5.965257,4.0,12.80476173890886,10.672878,5.991494,6.0170245,3.5567951,13.015974,6.708616,29.884737,4.5114684,7.082404
Tennessee,43,2001,2.0234468,7.564352,7.9898663,6.225702,5592019,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,6.019063,4.7,13.387830048503055,10.693489,6.0480804,5.991494,3.6594474,13.172273,6.6575418,29.176636,4.548796,7.206454
Tennessee,43,2002,2.0069497,7.440587,7.959636,6.153141,5644716,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,6.0509195,5.3,13.812032350254647,10.711725,6.092886,6.0480804,3.7444754,13.305665,6.5794454,28.36575,4.6550446,7.30039
Tennessee,43,2003,1.9402487,6.960482,7.9831996,6.142715,5689261,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,6.0365276,5.7,13.76071514384733,10.702863,6.101457,6.092886,3.7857113,13.277453,6.499403,27.509636,4.729164,7.3716507
Tennessee,43,2004,1.8262328,6.2104464,7.9910383,6.066168,5748379,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,6.0421505,5.5,15.252352010888634,10.690717,6.109877,6.101457,3.8350463,13.286163,6.466101,26.83033,4.7013574,7.425487
Tennessee,43,2005,2.003841,7.417491,7.977497,6.0734425,5810590,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,6.031345,5.5,15.560261522495994,10.692172,6.117677,6.109877,3.8876603,13.213633,6.4610825,26.228489,5.253962,7.4870872
Tennessee,43,2006,1.9394639,6.955021,7.908171,5.9266825,6038803,5885931.5,0.0,0.0,2007.0,2007.0,0,0,1,0,5.990047,5.2,15.683654525574026,10.692059,6.055205,6.117677,3.9270697,12.754796,6.4242535,25.05591,5.2543807,7.2816153
Tennessee,43,2007,1.8973429,6.668153,7.928307,5.878293,6073646,5885931.5,0.0,0.6082192,2007.0,2007.0,0,0,1,0,6.007933,4.7,15.563353544147946,10.676347,6.069525,6.055205,3.9271634,12.682136,6.4800453,24.837685,5.2919097,7.2420015
Tennessee,43,2008,1.9029453,6.7056155,7.90815,5.747292,6144104,5885931.5,1.0,1.0,2007.0,2007.0,0,0,1,0,6.0112295,6.4,15.28385587223133,10.601722,6.093923,6.069525,3.9187813,12.503093,6.5229855,24.523054,5.2682323,7.264145
Tennessee,43,2009,2.0279765,7.5986943,7.8518124,5.49638,6158953,5885931.5,1.0,1.0,2007.0,2007.0,0,0,1,0,6.0222883,10.3,17.139845035349353,10.625854,6.0818033,6.093923,3.9483984,12.454503,6.630104,24.47226,5.361231,7.2751207
Tennessee,43,2010,1.7340556,5.663577,7.794918,5.4610643,6303437,5885931.5,1.0,1.0,2007.0,2007.0,0,0,1,0,6.009437,10.0,16.49033694,10.563233,6.076478,6.0818033,3.8922892,19.902332,6.581124,38.002964,4.9706182,7.373101
Texas,44,2000,1.8085042,6.101314,8.052596,6.1293364,20290711,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.8926325,4.4,14.987720243021549,10.797185,6.7113166,6.7021484,0.008959765,0.91391575,0.017525261,1.311137,4.5942597,6.6073613
Texas,44,2001,1.8586098,6.4148126,8.078646,6.2034187,20764441,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.8941917,5.0,15.321404510720996,10.826178,6.6599565,6.7113166,0.009121363,0.9153292,0.017462546,1.2799718,4.2879252,6.6668663
Texas,44,2002,1.81434,6.1370244,8.085669,6.182056,21215494,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.900252,6.4,15.749088849875474,10.792592,6.6380534,6.6599565,0.009097125,0.9090432,0.017689902,1.2576233,4.3829885,6.7713237
Texas,44,2003,1.8869598,6.599275,8.084037,6.122044,21547821,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.867548,6.7,16.536066454236835,10.748389,6.652356,6.6380534,0.009193505,0.89838785,0.017746573,1.2518203,4.419124,6.925006
Texas,44,2004,1.8285499,6.224853,8.064206,6.062242,21912164,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.8928156,6.0,16.475442589787114,10.7744465,6.642717,6.652356,0.00947419,0.8831898,0.017885042,1.2600582,4.3574114,6.888103
Texas,44,2005,1.8433821,6.3178697,8.019655,6.03906,22270165,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.8929086,5.4,17.45219220423378,10.742076,6.631839,6.642717,0.009654172,0.8759926,0.01825761,1.2591779,4.331545,6.8968077
Texas,44,2006,1.7742605,5.89592,7.9232407,6.0062947,23507783,22486206.0,0.0,0.0,2007.0,2007.0,0,0,1,0,5.8479753,4.9,16.431753687704195,10.754322,6.5960073,6.631839,0.009664884,0.8304186,0.01823226,1.2319196,4.3090863,6.8632545
Texas,44,2007,1.8037177,6.0721803,7.949732,5.996111,23385340,22486206.0,0.0,0.32876712,2007.0,2007.0,0,0,1,0,5.888664,4.3,16.194209705738725,10.787813,6.599334,6.5960073,0.010686182,0.82918614,0.018780997,1.279866,4.361998,6.8335314
Texas,44,2008,1.7483649,5.745201,7.9173985,5.880713,23845989,22486206.0,1.0,1.0,2007.0,2007.0,0,0,1,0,5.904953,4.8,15.750841787270806,10.759562,6.5839863,6.599334,0.010928462,0.8065759,0.01898013,1.2808233,4.3858314,6.8864403
Texas,44,2009,1.7198638,5.583768,7.954503,5.772877,23819042,22486206.0,1.0,1.0,2007.0,2007.0,0,0,1,0,5.933016,7.5,17.393969917010097,10.784338,6.5778036,6.5839863,0.011818276,0.80096,0.020080572,1.3098302,4.4622993,7.0337563
Texas,44,2010,1.6171008,5.0384617,7.878822,5.6146035,24789312,22486206.0,1.0,1.0,2007.0,2007.0,0,0,1,0,5.893422,8.2,16.62237338,10.767727,6.5517936,6.5778036,0.013433209,0.7529011,0.021113938,1.3604532,4.4845867,7.0652328
Utah,45,2000,0.6734864,1.9610624,8.116483,5.685826,2192689,2449745.5,0.0,0.0,,,0,0,0,1,5.7362285,3.3,9.049801408225242,11.005494,5.5485063,5.5403275,0.019473806,1.8613219,0.02398881,3.791281,5.242556,6.740052
Utah,45,2001,1.1004221,3.0054345,8.061591,5.677285,2229295,2449745.5,0.0,0.0,,,0,0,0,1,5.725541,4.4,9.62972598960658,10.973409,5.4785233,5.5485063,0.020634325,1.8836448,0.025658336,3.644964,4.6891155,6.6748347
Utah,45,2002,0.72520405,2.0651524,8.097563,5.826885,2275861,2449745.5,0.0,0.0,,,0,0,0,1,5.710267,5.8,9.87384554680624,10.968302,5.4993086,5.4785233,0.019904554,1.8940085,0.028209103,3.5108032,4.909401,6.7355604
Utah,45,2003,0.9547046,2.597903,8.089874,5.8224955,2309555,2449745.5,0.0,0.0,,,0,0,0,1,5.720859,5.6,10.191790193348934,10.975328,5.5195737,5.4993086,0.020783225,1.9057784,0.02840374,3.3759317,4.9481406,6.8049126
Utah,45,2004,0.6718657,1.9578867,8.066987,5.7854238,2349472,2449745.5,0.0,0.0,,,0,0,0,1,5.705708,5.0,10.687167159259612,10.9805355,5.540904,5.5195737,0.021536754,1.9057473,0.028942673,3.238813,5.0920167,6.8867226
Utah,45,2005,0.83596647,2.3070426,7.9961743,5.857612,2427350,2449745.5,0.0,0.0,,,0,0,0,1,5.7039127,4.1,10.495437411168558,11.022197,5.5718517,5.540904,0.02171092,1.874637,0.029208807,3.0680373,5.1202745,6.821666
Utah,45,2006,0.7125405,2.0391653,7.8649297,5.7802343,2550063,2449745.5,0.0,0.0,,,0,0,0,1,5.6842217,2.9,10.572719183800556,10.9865465,5.5300264,5.5718517,0.02294061,1.796387,0.028391456,2.8622038,5.0738306,6.821353
Utah,45,2007,0.82847154,2.2898161,7.884603,5.8394456,2576626,2449745.5,0.0,0.0,,,0,0,0,1,5.7162685,2.7,9.872794887577786,10.938254,5.531875,5.5300264,0.023829613,1.7639347,0.029069023,2.7843,5.0268025,6.7600207
Utah,45,2008,0.4066533,1.5017834,7.8784146,5.6085973,2663500,2449745.5,0.0,0.0,,,0,0,0,1,5.669214,3.4,9.820011263375259,11.056083,5.504383,5.531875,0.023765722,1.6913835,0.030673925,2.6543646,5.023518,6.730802
Utah,45,2009,0.38573185,1.4706903,7.872058,5.566795,2651816,2449745.5,0.0,0.0,,,0,0,0,1,5.687888,6.0,12.121542369455497,10.993009,5.5067916,5.504383,0.025190284,1.6841289,0.032091215,2.629632,5.229074,6.8481274
Utah,45,2010,0.6667169,1.9478319,7.8075886,5.3874035,2720974,2449745.5,0.0,0.0,,,0,0,0,1,5.5482316,7.3,11.26795037,10.9470625,5.522132,5.5067916,0.030724293,1.58616,0.036935303,2.546735,5.460656,6.8928766
Vermont,46,2000,0.42555386,1.5304378,7.7150884,4.924128,588067,608010.25,0.0,0.0,,,1,0,0,0,5.3528075,2.7,9.052709980325371,10.822375,5.6649466,5.5556655,18.556728,55.125862,35.983994,131.03625,5.4221096,7.3316417
Vermont,46,2001,0.16703165,1.1817917,7.648668,4.8518047,592321,608010.25,0.0,0.0,,,1,0,0,0,5.342374,3.3,9.093717764522953,10.824547,5.7077346,5.6649466,18.990885,56.14827,35.32257,128.26357,5.3029356,7.3699756
Vermont,46,2002,0.7801708,2.181845,7.491724,4.8603125,595826,608010.25,0.0,0.0,,,1,0,0,0,5.417883,4.0,9.565376468969129,10.86117,5.745165,5.7077346,19.510225,56.600586,34.874275,125.32904,5.430916,7.351481
Vermont,46,2003,0.91904116,2.5068855,7.434445,4.6940985,598352,608010.25,0.0,0.0,,,1,0,0,0,5.397892,4.5,9.371741048747225,10.845154,5.783494,5.745165,19.92573,57.310246,34.59636,122.72926,5.4372044,7.500997
Vermont,46,2004,0.9797765,2.6638608,7.4698358,4.5822124,600632,608010.25,0.0,0.0,,,1,0,0,0,5.4578233,3.7,8.874818524487539,10.908357,5.7919607,5.783494,20.419825,58.15341,34.45271,120.4065,5.470598,7.5763326
Vermont,46,2005,0.28387263,1.3282638,7.5003986,4.711709,602290,608010.25,0.0,0.0,,,1,0,0,0,5.5581536,3.5,10.41823706188049,10.944277,5.843592,5.7919607,20.905212,59.26879,34.498165,118.463196,5.2996125,7.6407247
Vermont,46,2006,0.80822456,2.2439206,7.449873,4.5924144,623908,608010.25,0.0,0.0,,,1,0,0,0,5.5260854,3.6,9.888316867230424,10.936886,5.8721747,5.843592,20.709143,58.206337,33.649193,113.221344,5.3090725,7.5712957
Vermont,46,2007,0.7394506,2.0947843,7.4543676,4.6437516,620589,608010.25,0.0,0.0,,,1,0,0,0,5.474974,3.9,9.766367112533416,10.816433,5.845396,5.8721747,20.999567,58.702137,34.0425,112.69133,5.325584,7.6197567
Vermont,46,2008,1.0074744,2.7386756,7.5502853,4.5475807,620738,608010.25,0.0,0.0,,,1,0,0,0,5.3436112,5.0,10.069465700504884,10.846362,5.831544,5.845396,21.12695,58.67806,34.361034,112.02955,5.3645787,7.623319
Vermont,46,2009,0.2542247,1.2894615,7.488582,4.281806,620414,608010.25,0.0,0.0,,,1,0,0,0,5.432491,7.0,11.143687924514921,10.881475,5.880046,5.831544,21.22776,58.58862,34.60093,111.50393,5.5658565,7.708267
Vermont,46,2010,0.11336711,1.120043,7.424108,4.2565017,624976,608010.25,0.0,0.0,,,1,0,0,0,5.4912877,6.1,11.26123243,10.932071,5.8070993,5.880046,20.337421,59.14963,32.55197,116.45967,5.5999646,7.717691
Virginia,47,2000,1.7675487,5.8564796,7.666031,5.561271,6847117,7382067.5,0.0,0.0,,,0,0,1,0,5.6975145,2.3,9.068605078604616,10.997322,6.0881243,6.0717216,0.24762246,4.485041,0.54428744,10.432712,5.014759,6.611885
Virginia,47,2001,1.6549245,5.2326846,7.7221537,5.6016145,6956276,7382067.5,0.0,0.0,,,0,0,1,0,5.713566,3.2,8.91632246909122,11.032855,6.120643,6.0881243,0.25670344,4.5529966,0.53984344,10.141087,5.049337,6.6580224
Virginia,47,2002,1.7035154,5.493224,7.7099953,5.5668464,7063247,7382067.5,0.0,0.0,,,0,0,1,0,5.720177,4.2,9.798991880080083,11.004613,6.2048416,6.120643,0.26312262,4.5646286,0.53311175,9.815939,4.2902994,6.5802
Virginia,47,2003,1.7607137,5.8165874,7.6706176,5.526877,7151960,7382067.5,0.0,0.0,,,0,0,1,0,5.719969,4.1,10.127601384795216,11.081296,6.195044,6.2048416,0.26047406,4.5492983,0.5196198,9.493775,5.0889645,6.765573
Virginia,47,2004,1.6862195,5.3990307,7.66578,5.487454,7223519,7382067.5,0.0,0.0,,,0,0,1,0,5.723632,3.7,9.760298270136758,10.985835,6.199162,6.195044,0.26070395,4.5055327,0.51006997,9.27811,5.142332,6.8000646
Virginia,47,2005,1.8319528,6.2460723,7.6535764,5.384865,7332608,7382067.5,0.0,0.0,,,0,0,1,0,5.718143,3.5,9.939955879272423,10.967854,6.1779675,6.199162,0.26712188,4.4851165,0.50201786,9.065997,5.1400547,6.833684
Virginia,47,2006,1.6625764,5.2728786,7.532581,5.2603984,7642884,7382067.5,0.0,0.0,,,0,0,1,0,5.7013087,3.0,9.33130739652728,11.03114,6.173845,6.1779675,0.2662869,4.3455195,0.49421135,8.706163,5.113399,6.8479185
Virginia,47,2007,1.6927352,5.4343243,7.550882,5.215617,7636644,7382067.5,0.0,0.0,,,0,0,1,0,5.720923,3.0,9.678793459535367,11.038287,6.211612,6.173845,0.265745,4.3319683,0.5013459,8.697996,5.094476,6.868571
Virginia,47,2008,1.5698615,4.8059826,7.5825253,5.155256,7698738,7382067.5,0.0,0.0,,,0,0,1,0,5.731612,4.2,9.960749411137254,11.047216,6.2089367,6.211612,0.27711034,4.3216696,0.51853955,8.674487,5.1055713,6.874715
Virginia,47,2009,1.5668795,4.791672,7.5742574,5.0198655,7721730,7382067.5,0.0,0.0,,,0,0,1,0,5.713654,6.8,10.432312448117196,11.026793,6.201136,6.2089367,0.28362814,4.2927556,0.5347636,8.681902,5.191592,6.9453554
Virginia,47,2010,1.537808,4.6543765,7.5116315,4.8907027,7928022,7382067.5,0.0,0.0,,,0,0,1,0,5.687075,7.0,10.401901,11.008132,6.156705,6.201136,0.2674816,4.293757,0.52223617,8.793152,5.297267,7.0037937
Washington,48,2000,1.2249846,3.404114,8.105064,6.4104877,5757739,6189167.5,0.0,0.0,,,0,0,0,1,5.469829,5.0,9.85760208998706,10.89379,5.556993,5.535201,0.37327152,0.23132344,0.7916128,0.58083564,5.5686765,7.0167456
Washington,48,2001,1.1184769,3.0601895,8.112528,6.50438,5849311,6189167.5,0.0,0.0,,,0,0,0,1,5.477904,6.2,10.02606973710237,10.865287,5.5574408,5.556993,0.37267637,0.21412778,0.76251715,0.59415543,5.3924317,7.0558414
Washington,48,2002,1.1322747,3.1027062,8.090506,6.526223,5930307,6189167.5,0.0,0.0,,,0,0,0,1,5.4459147,7.3,10.505678711068416,10.910715,5.6015506,5.5574408,0.3683283,0.19724105,0.7374829,0.59460664,5.3227854,7.140472
Washington,48,2003,1.1113269,3.0383873,8.075966,6.5192866,5990020,6189167.5,0.0,0.0,,,0,0,0,1,5.4598308,7.4,11.205655406826688,10.938805,5.5968714,5.6015506,0.36519077,0.18971556,0.7096137,0.5898311,5.2804737,7.1201134
Washington,48,2004,1.1422263,3.1337373,8.0860195,6.5695615,6063048,6189167.5,0.0,0.0,,,0,0,0,1,5.442586,6.2,11.797218164857014,10.961695,5.613203,5.5968714,0.36021486,0.19051474,0.6805818,0.5989232,5.3364305,7.1089363
Washington,48,2005,1.2045684,3.3353193,8.077738,6.686974,6146338,6189167.5,0.0,0.0,,,0,0,0,1,5.4386044,5.5,11.910327743121188,10.943128,5.644749,5.613203,0.36263868,0.20114416,0.64789796,0.6048154,5.0619817,7.106905
Washington,48,2006,1.1249774,3.0801473,7.9553857,6.577344,6395798,6189167.5,0.0,0.0,,,0,0,0,1,5.418145,5.0,11.521736615196415,10.988288,5.6152096,5.644749,0.3533101,0.19908383,0.60800856,0.6014574,5.066867,7.0297227
Washington,48,2007,1.0046525,2.7309582,7.8899508,6.382747,6371390,6189167.5,0.0,0.0,,,0,0,0,1,5.436905,4.5,11.341151616837141,11.019858,5.6309767,5.6152096,0.36072192,0.20300123,0.59316725,0.62768096,5.3770514,7.0496497
Washington,48,2008,1.0955471,2.9908185,7.8549104,6.099076,6453083,6189167.5,0.0,0.0,,,0,0,0,1,5.447328,5.6,11.26835033735038,10.956876,5.6268644,5.6309767,0.35751903,0.2045224,0.57058,0.63444096,5.366587,7.0857024
Washington,48,2009,1.0779191,2.9385586,7.865117,5.9061065,6465755,6189167.5,0.0,0.0,,,0,0,0,1,5.437458,9.0,12.42339061718237,11.024986,5.6418834,5.6268644,0.36063847,0.20591563,0.565688,0.6604797,5.4358797,7.1602607
Washington,48,2010,0.8254684,2.28295,7.835448,5.956962,6658052,6189167.5,0.0,0.0,,,0,0,0,1,5.3872776,9.2,12.23329286,10.937614,5.612686,5.6418834,0.3399643,0.28838766,0.5211885,0.7734094,5.459479,7.157466
West Virginia,49,2000,0.9577941,2.6059415,7.3740644,5.2353654,1765197,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.4351306,5.5,15.521553684942813,10.525085,5.3865385,5.2754064,0.31860468,6.5920687,0.48589477,13.184081,4.1857076,7.141766
West Virginia,49,2001,0.8216927,2.2743464,7.382299,5.208707,1758747,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.427613,5.2,16.81611965791555,10.506245,5.479218,5.3865385,0.32443553,6.6120367,0.48176342,12.954734,4.591379,7.2059174
West Virginia,49,2002,1.1762348,3.2421439,7.355997,5.4014025,1758096,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.41693,5.9,16.315263785367804,10.479595,5.5547466,5.479218,0.32700148,6.600493,0.47602633,12.812497,4.7359934,7.2947717
West Virginia,49,2003,1.4190463,4.133177,7.383048,5.278477,1766196,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.442439,6.0,16.43198150148681,10.567206,5.5961695,5.5547466,0.32674742,6.5744686,0.47406968,12.599621,4.578676,7.3110504
West Virginia,49,2004,1.3457154,3.8409333,7.4860435,5.3599763,1770403,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.4415293,5.3,16.3146470041002,10.558985,5.656712,5.5961695,0.32421997,6.499424,0.47418582,12.450725,4.6931925,7.310572
West Virginia,49,2005,1.5321664,4.6281924,7.5176067,5.3734527,1771750,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.4432135,5.0,17.945929166078738,10.614058,5.703171,5.656712,0.3253845,6.446564,0.4844363,12.355073,4.4806356,7.3071294
West Virginia,49,2006,1.5061387,4.5092854,7.486197,5.385185,1818470,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.4441624,5.0,17.09360066429471,10.634557,5.7534137,5.703171,0.3262083,6.207581,0.4769944,11.971382,4.5406113,7.25406
West Virginia,49,2007,1.2944132,3.6488543,7.4670305,5.271259,1808787,1789705.4,0.0,0.0,2008.0,2008.0,0,0,1,0,5.4504514,4.6,16.70561542072118,10.697859,5.8135633,5.7534137,0.33309615,6.21527,0.48081946,11.961994,4.5442796,7.2551107
